Item,Open,Close,Volume
120,0.8404160640783178,0.8336744016078935,0.11306924963843225
121,0.816460859569103,0.8209574273707291,0.099576784660492
122,0.8099158230429786,0.8066142883245021,0.12385963641734925
123,0.7905032076241332,0.7997259272793714,0.14241906941025553
124,0.8177031186264694,0.780321578658871,0.21063536258237903
125,0.8257314495494492,0.823040380047506,0.08607679075533783
126,0.812659917677161,0.812223643340033,0.09829857000575784
127,0.8100270701227426,0.8033436871916683,0.09343443487513813
128,0.7985129973671525,0.8003837018088801,0.07413268551097396
129,0.8108614232209739,0.7970582861319203,0.1045059016033747
130,0.820076389661438,0.8032523296181254,0.14102442527396333
131,0.7999962917640078,0.8071441622510506,0.11841604278151556
132,0.8137538472948418,0.7940434862050064,0.17059679654902657
133,0.7999035858642045,0.8023204823679883,0.12674160219873357
134,0.7791189231282678,0.7938790425726293,0.1335594939413647
135,0.7694033448288649,0.774511236981546,0.1377894962143837
136,0.755163718619053,0.7674401607893296,0.18891951648512392
137,0.7713316275447768,0.7553626895669653,0.29294007117345866
138,0.7026180146104499,0.6974237164260918,0.17986472668918652
139,0.7037861089479736,0.6928192947195323,0.11006888251360047
140,0.686672599844254,0.6938607710579207,0.14912106945184392
141,0.6610857714984983,0.6764297460259455,0.12224638450159579
142,0.6456595097712019,0.6406723917412754,0.11191481413229833
143,0.6429895798568621,0.6378585784761556,0.08295434745353757
144,0.6399302851633477,0.6315731774164078,0.08320163686048038
145,0.629602847925242,0.6290334368719167,0.06859229138238992
146,0.6125264211814441,0.6296729398867166,0.07400406633773621
147,0.6072051025327252,0.6048054083683537,0.08496017914544526
148,0.6068157377535506,0.6061940434862051,0.07628004310848611
149,0.6119701857826232,0.6044217065594738,0.09606552604614445
150,0.6132309860199503,0.6069431755892564,0.07894465593161154
151,0.6179960692698485,0.606833546501005,0.09405073134564876
152,0.6262283531723958,0.6126987027224556,0.10950224111066735
153,0.6319946601401714,0.6191485474145807,0.1345932873519042
154,0.6243000704564838,0.6249223460624888,0.09169874826207264
155,0.6203322579448958,0.6321944089164991,0.14910601159741607
156,0.6198687284458784,0.6158414032523297,0.10731625294614093
157,0.6282678829680721,0.6193129910469578,0.0927398913396543
158,0.6125078800014834,0.6191485474145807,0.11555648452160122
159,0.6039974783995252,0.5999817284852914,0.136176423558802
160,0.579041050172433,0.5974054449113831,0.1611549840422595
161,0.6033856194608225,0.5881235154394299,0.17340383157861528
162,0.6050914080172063,0.5938790425726294,0.31183418290704074
163,0.6253198353543219,0.6158231317376212,0.12490248246656262
164,0.661456595097712,0.6174127535172668,0.22009133664271513
165,0.6588793710831757,0.6501918509044399,0.10967038715177817
166,0.6618459598768867,0.6569888543760277,0.14383764477947772
167,0.6570623354470277,0.6508861684633657,0.08690784091161685
168,0.6543924055326882,0.6479992691394117,0.12311068741973627
169,0.6470686394482144,0.6451123698154578,0.06921826790217558
170,0.6546946267660474,0.6449661976977891,0.10896463985555933
171,0.6464011569696295,0.6407820208295268,0.14885773625952858
172,0.6329031779582452,0.6324319386077105,0.1095870311719098
173,0.6282864241480328,0.6263840672391742,0.08134719038362395
174,0.6169577631920495,0.6200621231500091,0.08742670947877597
175,0.6161234100938184,0.6121140142517815,0.08487252092145466
176,0.6228167760596284,0.6148912844874842,0.0783145564278754
177,0.6289168242666965,0.6177233692673122,0.07061497353044305
178,0.61964623428635,0.6261465375479628,0.12590902833099457
179,0.6136388919790856,0.6041659053535539,0.1461638143983204
180,0.611673526903252,0.6152567147816553,0.09329147488815959
181,0.6175696221307525,0.614087337840307,0.1226689903565198
182,0.622000964141358,0.6190023752969122,0.10620161319813771
183,0.6192939518670968,0.6179608989585238,0.08013261308986457
184,0.6192939518670968,0.6196053352822949,0.10217623641118269
185,0.608836726369266,0.6130458615019186,0.1235337414250897
186,0.603107501761412,0.6059016992508678,0.11282124319080239
187,0.6020506545036526,0.5964370546318291,0.11085816504985943
188,0.6013831720250677,0.5990133382057373,0.08255405948999765
189,0.5958208180368598,0.5969121140142518,0.1008677267874211
190,0.5878481106537621,0.5867348803215787,0.09809627490192677
191,0.5837875922423703,0.5792252877763565,0.08506486708575306
192,0.5791337560722365,0.5770692490407455,0.10035083008215136
193,0.5735528609040679,0.5744929654668373,0.10911602507061059
194,0.5655986947009308,0.5642061026859128,0.10011886741989402
195,0.5716987429079987,0.5644801754065413,0.13045802407966034
196,0.5546593985241219,0.5590718070528046,0.12628171022808346
197,0.5655616123410092,0.5538918326329253,0.17618478425321288
198,0.560332999592094,0.5558925634935136,0.1808986097298119
199,0.593336299922127,0.5659967111273526,0.27878156502734436
200,0.6305113657433159,0.6043486205006395,0.2562801112273514
201,0.6362591315311306,0.6205006395030147,0.21213639763061076
202,0.6210739051433234,0.6269322126804312,0.12990195902686105
203,0.6075017614120961,0.6053718253243195,0.12657569690976975
204,0.5795972855712537,0.5970400146172118,0.1616788718942279
205,0.5789668854525902,0.5709300200986661,0.1399362264012947
206,0.5756480142396263,0.565731774164078,0.07950090024458259
207,0.5769273556569139,0.5728485291430662,0.10645696931280972
208,0.5792820855119221,0.5701808879956148,0.10160869870739077
209,0.5800237327103497,0.5761556733053171,0.09494586701333195
210,0.579393332591686,0.5733784030696146,0.11389859682307954
211,0.575425520080098,0.5762104878494426,0.09261584330079643
212,0.5807282975488561,0.5705280467750776,0.08871567974381571
213,0.5780212852745947,0.5739082769961629,0.1095673125530162
214,0.5573664107983831,0.5729947012607345,0.13981298503320974
215,0.5403456075944675,0.5508496254339484,0.09918286043304957
216,0.5445729966255053,0.5378220354467386,0.09359110826525631
217,0.5268661697630437,0.5364334003288872,0.14318531701444334
218,0.5341713946675566,0.510268591266216,0.1579298246620408
219,0.535246783105277,0.5303124429015166,0.06545425244564654
220,0.5544739867245152,0.5344418052256531,0.08629423334368264
221,0.5488745503763859,0.5463182897862232,0.06871445718944431
222,0.5492824563355212,0.5433217613740179,0.05360076321810729
223,0.5519894686097824,0.5457884158596747,0.0803686091059865
224,0.5584417992361035,0.5518545587429199,0.10122185525673284
225,0.5601475877924871,0.5552165174492966,0.08104881182772955
226,0.5480216560981941,0.5510688836104513,0.09627293006487068
227,0.5668965772981793,0.5449479261830806,0.18238252543164057
228,0.5612229762302074,0.557829344052622,0.1346519950581556
229,0.5613342233099714,0.5564041659053537,0.14264466833641543
230,0.5548448103237289,0.5546318289786224,0.18499954467916374
231,0.5384173248785553,0.5421523844326696,0.18610020213376968
232,0.5290725701783661,0.5421889274620867,0.15677180395247167
233,0.5151296028479253,0.5186369450027407,0.11917655406020705
234,0.49384432825305,0.5091174858395763,0.1519342889573583
235,0.5007601883783885,0.4870454960716245,0.14400632860110382
236,0.48774428004598214,0.49327608258724653,0.11867346038816282
237,0.46341825193755337,0.47131372190754617,0.1269847686217259
238,0.48724366818704357,0.46659967111273526,0.26534189216998744
239,0.5106611784773984,0.4850904439978073,0.20725702538539145
240,0.5133681907516594,0.5084779828247762,0.1402545924663403
241,0.49199021025698086,0.5037273890005481,0.18549242052141765
242,0.4998887529202358,0.4917412753517266,0.0496396512027282
243,0.5063225423665962,0.49048054083683545,0.12780954467199332
244,0.5154077205473355,0.5037822035446738,0.13814353505360955
245,0.49682945822672164,0.5054814544125709,0.11387932635461535
246,0.5130715318722883,0.4896583226749497,0.1347329310257052
247,0.5048207067897801,0.5091905718984105,0.10726955567139747
248,0.4830904438758483,0.49685729947012625,0.12865726602424601
249,0.46783105276819814,0.4859126621596931,0.21296726852671802
250,0.48383209107427594,0.44496619769778933,0.32683189554724906
251,0.4855749619905809,0.47774529508496244,0.20678180667005588
252,0.5497830681944598,0.4933491686460808,0.4157703060544765
253,0.5289613230986021,0.5349168646080759,0.21224350558323732
254,0.5353765713650016,0.5444180522565322,0.11677231663656291
255,0.5188749211999852,0.5298191120043853,0.13172136014013844
256,0.47467274817369365,0.4923625068518179,0.1906324370563759
257,0.505432565728483,0.4925634935136124,0.1734559962885974
258,0.5257351577854417,0.5045678786771425,0.17123666573212365
259,0.5344309711870063,0.5318107071076194,0.21497094909656458
260,0.5577557755775577,0.5335099579755161,0.21684672753386047
261,0.58163681536693,0.5532980084048967,0.3565210548242139
262,0.5680090480958209,0.5532614653754796,0.17997102797104017
263,0.5779100381948308,0.5600584688470674,0.13986613567413655
264,0.5970816182741869,0.575771971496437,0.13681862312413193
265,0.575240108280491,0.5857116754978989,0.14245536959503693
266,0.5568843401194052,0.560624885803033,0.06924130283424673
267,0.5722735194867801,0.556221450758268,0.13709351859752578
268,0.5640412355842326,0.564608076009501,0.1081967789098257
269,0.54362739644751,0.5530970217431025,0.17453066101829817
270,0.5287017465791521,0.5251416042389915,0.0688943447718054
271,0.5321318648718805,0.5225287776356661,0.05190514125343015
272,0.5313345941335708,0.5219075461355748,0.07977615423831995
273,0.5360440538435867,0.5364334003288872,0.0648487115854415
274,0.5414209960321874,0.5308240453133567,0.0818578129828821
275,0.5248266399673676,0.5360679700347161,0.07736268491583019
276,0.5284421700597026,0.5162251050612098,0.060251315590400555
277,0.5272184521822969,0.519477434679335,0.07172782067672867
278,0.5277932287610783,0.5187648456057009,0.07817536090450382
279,0.5217117217339711,0.5186917595468664,0.0749528904268615
280,0.5184113917009678,0.51162068335465,0.0939136869443383
281,0.522267957132792,0.5202631098118035,0.1208157987008657
282,0.5317425000927061,0.5160972044582496,0.10799134675298881
283,0.5250862164868173,0.5280650465923625,0.07494634743059227
284,0.5207290391960544,0.5307144162251051,0.06677423472040074
285,0.5341528534875959,0.5146172117668556,0.10570407659141803
286,0.5412912077724628,0.5378220354467386,0.10785842533562882
287,0.5290725701783661,0.5383884524027044,0.08764029797342791
288,0.5154633440872176,0.5183080577379865,0.0692759000473964
289,0.5086772722216042,0.5095194591631645,0.05857245445178297
290,0.5150183557681611,0.4990864242645717,0.06741258019203784
291,0.5100678607186562,0.5048967659418967,0.13249917002540476
292,0.4973486112656209,0.5107801936780559,0.09145432701787798
293,0.4912671042385137,0.49322126804312083,0.06622623637533065
294,0.5002966588793711,0.48810524392472143,0.08107041267842661
295,0.48296065561612345,0.5051525671478166,0.10469770998715781
296,0.5107168020172805,0.48805042938059573,0.14011181173953355
297,0.5264582638039086,0.5166636214142154,0.0627051184515363
298,0.5290725701783661,0.5258541933126256,0.05219168863798839
299,0.5169280973041126,0.5253608624154943,0.11038115373280627
300,0.516112285385842,0.5096108167367076,0.06868568593187684
301,0.5091408017206216,0.5047140507948108,0.05474247125204626
302,0.5049875774094263,0.5016809793531883,0.06665422003540748
303,0.5092891311603072,0.5052804677507766,0.06984030069818252
304,0.5081952015426261,0.5108715512515988,0.053462015845165106
305,0.5086772722216042,0.5061026859126622,0.09084179501097432
306,0.5049690362294657,0.5058651562214508,0.056114797496954374
307,0.5116067786553937,0.5062854010597478,0.06577701038490028
308,0.520691956836133,0.5107436506486388,0.05633869345148253
309,0.5165943560648198,0.5108715512515988,0.059085138543016356
310,0.5198019801980198,0.5168463365613009,0.05323991249235456
311,0.5290911113583268,0.5206468116206834,0.05244749290308981
312,0.5241035339489006,0.5250502466654486,0.05562694093950974
313,0.529628805577187,0.5199707655764664,0.055236512285416615
314,0.536025512663626,0.5296729398867167,0.06674886940609671
315,0.53185374717247,0.5310981180339852,0.05279086576209595
316,0.5383431601587125,0.534076374931482,0.05685576941692403
317,0.536025512663626,0.5337657591814361,0.049808066134096655
318,0.5311120999740424,0.5329983555636763,0.081987059566721
319,0.5327808061705046,0.5284304768865339,0.0796958456813715
320,0.5175399562428153,0.5288872647542481,0.09044132778726265
321,0.5146475321689472,0.5098848894573361,0.06770020313762665
322,0.505302777468758,0.5127535172665812,0.0773634915866031
323,0.5081024956428228,0.5088799561483647,0.10478474080054725
324,0.4940111988726963,0.5122053718253244,0.17408080761726663
325,0.5155560499870213,0.5047323223095194,0.2442599100400754
326,0.467960841027923,0.4629270966563127,0.22786083100713383
327,0.45171876738235617,0.455362689566965,0.07740185326335973
328,0.45312789705936884,0.4492417321395944,0.07107656847272485
329,0.45615010939296163,0.45170838662525126,0.06585310632781237
330,0.45835650980828424,0.4571350264936963,0.08206127327782961
331,0.4555753328141803,0.4496254339484743,0.057695692951705166
332,0.4499573552860905,0.4543029417138683,0.07846576238275489
333,0.4361627173953351,0.4465740909921433,0.09437519225653422
334,0.42285015018355776,0.4407637493148181,0.09652622468756746
335,0.42844958653168685,0.41505572811986113,0.07441510991158172
336,0.42075499684799955,0.41732139594372375,0.05227629943905908
337,0.42453739755998066,0.4100676046044217,0.053989220010311055
338,0.416193866577669,0.41675497898775815,0.08132245247992108
339,0.395668780361182,0.4066142883245022,0.08296340009221144
340,0.37981607149479,0.3893294354101956,0.10680016291164411
341,0.3771832239403716,0.3705645898044948,0.0799589099834292
342,0.3621648681722105,0.37496802484926006,0.10333452601100945
343,0.37343790558831147,0.36981545770144353,0.08992855406594337
344,0.36628101012348435,0.37759912296729403,0.08088165171756342
345,0.35380279600993814,0.3646080760095013,0.09844395000505515
346,0.3492231245596469,0.3500091357573544,0.15898737004533847
347,0.34175102903548793,0.34257262927096643,0.10873429053484783
348,0.32697370860681585,0.3210487849442719,0.21338933660112677
349,0.33470538065042454,0.33376575918143614,0.2596530706191862
350,0.376015129602848,0.3824593458797735,0.13439771450451413
351,0.3790002595765194,0.37480358121688273,0.05658678952919826
352,0.3777765416991137,0.37162433765759195,0.12203467823874731
353,0.37846256535765943,0.3675497898775809,0.15564389895175823
354,0.3967812511588238,0.3639137584505757,0.21525202904588417
355,0.4083880298142173,0.39799013338205735,0.11530569954130908
356,0.41597137241814064,0.41361227845788406,0.06661998134260133
357,0.4112989950680461,0.41242463000182716,0.11326993140071748
358,0.4113546186079282,0.4125890736342043,0.062008961574506624
359,0.41684280787629335,0.41447103964918697,0.0651560531499239
360,0.4231468090629287,0.43126256166636223,0.06767636153478257
361,0.4251677976786443,0.430714416225105,0.10240273163820136
362,0.4175288315348389,0.409464644619039,0.09931363072834842
363,0.42692920977491,0.4092819294719531,0.09967824591770812
364,0.43501316423777214,0.4198611364882149,0.0769090670511917
365,0.44100196536507585,0.4345879773433218,0.0795933984932107
366,0.4447658248970965,0.4414397953590353,0.10366068989352664
367,0.4395928356880632,0.443997807418235,0.10927691107476513
368,0.4252605035784478,0.4387173396674585,0.13750787848454885
369,0.4231468090629287,0.42311346610634015,0.09966202287216384
370,0.4192346200912227,0.42521469029782566,0.12987560778161236
371,0.39346237994585986,0.41575004567878693,0.1127992838197618
372,0.3928505210071569,0.38678969486570447,0.07757537710962334
373,0.3837468016464567,0.3968390279554176,0.11822656477996532
374,0.385118848963548,0.37962726109994527,0.09597365520811749
375,0.3875477435383987,0.39115658688105237,0.10691004939693294
376,0.41039047724997224,0.39053535538096107,0.16073847303317532
377,0.397671227796937,0.4091723003837019,0.11289384356036515
378,0.402862758185931,0.3988306230586517,0.07580634810461051
379,0.4123743835057663,0.4033619587063767,0.07683601853119952
380,0.42414803278080604,0.40697971861867355,0.10914219705568755
381,0.4117996069269849,0.42139594372373457,0.13290797284710326
382,0.40299254644565585,0.4026128266033254,0.11856429094356102
383,0.3777394593391923,0.39936049698520015,0.14179407882141457
384,0.3764786591018654,0.38161885620317915,0.1081824380960849
385,0.3631104683502058,0.3711858213045863,0.10385778645237667
386,0.37493974116512785,0.36508313539192405,0.08946247761936757
387,0.3763488708421403,0.37577197149643726,0.10098263255751923
388,0.3634998331293804,0.36627078384798095,0.17642382769225473
389,0.39605814514035664,0.36263475242097576,0.1935852106056054
390,0.39425965068416957,0.3897131372190755,0.2522828782873627
391,0.4278748099529053,0.3939155856020463,0.17946560391676306
392,0.4105944302295399,0.4213411291796091,0.11691787589603198
393,0.4295064337894463,0.41333820573725555,0.48931519746224966
394,0.4834241851151406,0.48710031061575,0.13790018937044546
395,0.4882819742648423,0.4752786405993056,0.09633504371438549
396,0.5096228723995995,0.47758085145258533,0.11628553564014885
397,0.49284310453517266,0.5007491321030514,0.12854666249827013
398,0.48082841992064385,0.48684450940983004,0.1384260490843032
399,0.4808840434605257,0.4762470308788599,0.072374949896782
400,0.4718915711795899,0.47354284670199165,0.10709925850822555
401,0.4511996143434569,0.4577745295084964,0.10160878833747665
402,0.46050728668372454,0.44500274072720647,0.07264805276845825
403,0.46226869877999044,0.45057555271331984,0.11173241690753259
404,0.46486446397448744,0.4526402338753882,0.09217369808715056
405,0.44706493121222235,0.46252512333272444,0.06443614430013603
406,0.4511996143434569,0.448108898227663,0.08626734431791865
407,0.4735602773760521,0.4617942627443815,0.06952901540992142
408,0.45231208514109844,0.47023570253974045,0.09776401617356975
409,0.4720584417992362,0.4611730312442902,0.10058297200458047
410,0.4736344420958951,0.47136853645167187,0.11033472534832045
411,0.44487707197686066,0.460844143979536,0.12047592141520888
412,0.4489561315682129,0.4403069614471039,0.0815554010731231
413,0.44009344754700197,0.4435410195505206,0.14223927145798035
414,0.4592835688063188,0.44858395761008574,0.12764821051740938
415,0.45019839062557954,0.4534989950666911,0.11309676607479739
416,0.44841843734935294,0.4559473780376394,0.16389497576760997
417,0.45835650980828424,0.44774346793349185,0.26645025781197906
418,0.44832573144954946,0.44807235519824584,0.16607576538715538
419,0.4296362220491712,0.4449844692124979,0.14488147675963578
420,0.43065598694700924,0.43080577379864804,0.15353929490521082
421,0.4304520339674416,0.4347524209756989,0.15329612848221846
422,0.41782549041421,0.4280467750776541,0.14814661115815694
423,0.3957985686209071,0.4024666544856569,0.25325814325182255
424,0.37790632995883855,0.38861684633656124,0.10501240121868237
425,0.3595876441576742,0.3680248492600037,0.1228859847944352
426,0.3935365446657024,0.37019915951032345,0.24441810714165355
427,0.40853635925390286,0.3989402521469031,0.1163733731243112
428,0.41537805465939837,0.40173579389731395,0.1692122806124388
429,0.41597137241814064,0.4134843778549243,0.09633432667369846
430,0.38745503763859523,0.4134112917960898,0.12959551376323747
431,0.3813364482515669,0.37496802484926006,0.13080032137763592
432,0.3966514628990989,0.3883062305865158,0.18401146261242302
433,0.3807616716727853,0.3895486935866984,0.10086450010432943
434,0.36019950309637694,0.3782386259820939,0.11744131559757097
435,0.3834316015871251,0.37145989402521484,0.12523545823560667
436,0.3945563095635407,0.39084597113100694,0.1257224184921925
437,0.3715281640523602,0.38070528046775076,0.10098917555378846
438,0.3992843104535173,0.3742006212315002,0.11471960840974
439,0.3788890124967552,0.3943906449844693,0.16379709971382905
440,0.3677272221604184,0.3625982093915586,0.1908127727891664
441,0.36268402121110976,0.34688470674218885,0.17702721743039865
442,0.33439018059109293,0.3481819842864974,0.19243848328685714
443,0.35638002002447444,0.35002740727206294,0.1813124318363197
444,0.3294211443616273,0.33904622693221265,0.23799360184594956
445,0.3211332369191977,0.3475059382422804,0.27875494489183805
446,0.38791856713761264,0.3490224739630917,0.3456150452345118
447,0.4230355619831645,0.39367805591083493,0.43066010407128535
448,0.5109392961768087,0.4282843047688655,0.5149682243419539
449,0.537416101160678,0.4971679152201717,0.44831534875783463
450,0.47430192457447995,0.47405444911383154,0.2695509210029105
451,0.43920347090888856,0.45751872830257645,0.2225267653362455
452,0.4219416323654839,0.4356111821670018,0.21178047655958143
453,0.4060889234990914,0.37902430111456253,0.10521299335088172
454,0.40642266473838395,0.40286862780924537,0.11146415406049387
455,0.4244632328401381,0.4003654302941714,0.14170731689828275
456,0.4245003152000595,0.4251781472684085,0.16430709490248604
457,0.38478510772425545,0.3910835008222183,0.20620261705509957
458,0.3596247265175956,0.3762104878494429,0.2854104269188547
459,0.3868617198798532,0.38231317376210494,0.2025700889345564
460,0.3664478807431304,0.36890188196601514,0.23636771208808702
461,0.3907182853116773,0.4059382422802852,0.17173572605030327
462,0.4379426706715617,0.38006577745295067,0.15290578945821123
463,0.4209404086476063,0.4266764114745113,0.1589725810811683
464,0.4115400304075352,0.40833181070710756,0.18667159393125443
465,0.4390551414692032,0.4054814544125708,0.20893131538962917
466,0.4369414469536841,0.42726109994518546,0.22422077395937678
467,0.43636667037490273,0.4587429197880505,0.15841777084957132
468,0.46686691141024217,0.4568426822583592,0.12115773747849776
469,0.46047020432380315,0.4554905901699252,0.20176037073871683
470,0.5096043312196388,0.4866252512333272,0.09519754829448289
471,0.5227685689917307,0.5087703270601133,0.07710356433755121
472,0.5043942596506843,0.5190023752969123,0.15748723129796555
473,0.4788630548448103,0.49325781107253797,0.13514280940843426
474,0.47261467719805683,0.4674767038187465,0.04654409692669192
475,0.47988281974264857,0.47096656312808316,0.1397125097069383
476,0.47650832498980233,0.4704001461721178,0.12167176602101934
477,0.4662735936514999,0.46632559839210674,0.13603767618585982
478,0.46697815849000635,0.4508678969486569,0.28150730556903997
479,0.4964771758074684,0.4693586698337292,0.1385204295647348
480,0.47344903029628815,0.4851818015713504,0.17793974133474255
481,0.47901138428449586,0.458340946464462,0.23826078913195772
482,0.45822672154855937,0.46632559839210674,0.2160963444548734
483,0.45705862721103574,0.45006395030147994,0.19866221719019003
484,0.47873326658508564,0.46941348437785513,0.17750055391393074
